CVE_ID,published_date,last_Modified_Date,discription,severity,obtain_all_privilege,obtain_user_privilege,user_interacrion_required,cvss2_vector_string,cvss2_access_vector,cvss2_access_complixity,cvss2_authentication,cvss2_confidentiality_impact,cvss2_base_score,cvss3_vectore_string,cvss3_attack_vector,cvss3_attack_complixity,cvss3_privileges_required,cvss3_user_interaction,cvss3_scope,cvss3_confidentiality_impact,cvss3_integrity_impact,cvss3_base_score,cvss3_base_severity,impact_score,ac_insuf_info,problemtype_json
CVE-2018-13766,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for Easticoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13767,2018-07-09T06:29Z,2018-07-17T19:16Z,"The mintToken function of a smart contract implementation for Cornerstone, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13768,2018-07-09T06:29Z,2018-07-17T19:15Z,"The mintToken function of a smart contract implementation for ZToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13769,2018-07-09T06:29Z,2018-07-17T19:15Z,"The mintToken function of a smart contract implementation for JeansToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13770,2018-07-09T06:29Z,2018-07-17T19:15Z,"The mintToken function of a smart contract implementation for UltimateCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13771,2018-07-09T06:29Z,2018-07-17T18:39Z,"The mintToken function of a smart contract implementation for ExacoreContract, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13772,2018-07-09T06:29Z,2018-07-17T18:50Z,"The mintToken function of a smart contract implementation for TheFlashToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13773,2018-07-09T06:29Z,2018-07-17T18:50Z,"The mintToken function of a smart contract implementation for Enterprise Token Ecosystem (ETE) (Contract Name: NetkillerToken), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13774,2018-07-09T06:29Z,2018-07-17T18:50Z,"The mintToken function of a smart contract implementation for Bitstarti, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13775,2018-07-09T06:29Z,2018-07-17T18:37Z,"The mintToken function of a smart contract implementation for RCKT_Coin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13776,2018-07-09T06:29Z,2018-07-17T18:37Z,"The mintToken function of a smart contract implementation for AppleToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13777,2018-07-09T06:29Z,2018-07-17T18:37Z,"The mintToken function of a smart contract implementation for RRToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13778,2018-07-09T06:29Z,2018-07-17T18:37Z,"The mintToken function of a smart contract implementation for CGCToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13779,2018-07-09T06:29Z,2018-07-17T18:37Z,"The mintToken function of a smart contract implementation for YLCToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13780,2018-07-09T06:29Z,2018-07-17T18:37Z,"The mintToken function of a smart contract implementation for ESH, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13781,2018-07-09T06:29Z,2019-11-25T17:00Z,"The mintToken function of a smart contract implementation for MyYLC, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13782,2018-07-09T06:29Z,2018-07-17T18:36Z,"The mintToken function of a smart contract implementation for ENTER (ENTR) (Contract Name: EnterCoin), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-13783,2018-07-09T06:29Z,2018-07-17T18:36Z,"The mintToken function of a smart contract implementation for JiucaiToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-14063,2018-07-15T15:29Z,2018-09-12T13:56Z,"The increaseApproval function of a smart contract implementation for Tracto (TRCT), an Ethereum ERC20 token, has an integer overflow.",HIGH,0,0,0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,HIGH,9,CRITICAL,5.9,0,"CWE-190
"
CVE-2018-14084,2018-07-16T02:29Z,2020-02-18T15:21Z,"An issue was discovered in a smart contract implementation for MKCB, an Ethereum token. If the owner sets the value of sellPrice to a large number in setPrices() then the ""amount * sellPrice"" will cause an integer overflow in sell().",HIGH,0,0,0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,HIGH,9,CRITICAL,5.9,0,"CWE-190
"
CVE-2018-14085,2018-07-16T02:29Z,2018-09-12T14:19Z,"An issue was discovered in a smart contract implementation for UserWallet 0x0a7bca9FB7AfF26c6ED8029BB6f0F5D291587c42, an Ethereum token. First, suppose that the owner adds the evil contract address to his sweepers. The evil contract looks like this: contract Exploit { uint public start; function sweep(address _token, uint _amount) returns (bool) { start = 0x123456789; return true;} }. Then, when one calls the function sweep() in the UserWallet contract, it will change the sweeperList to 0X123456789.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-20
"
CVE-2018-14086,2018-07-16T02:29Z,2020-02-18T15:22Z,"An issue was discovered in a smart contract implementation for SingaporeCoinOrigin (SCO), an Ethereum token. The contract has an integer overflow. If the owner sets the value of sellPrice to a large number in setPrices() then the ""amount * sellPrice"" will cause an integer overflow in sell().",HIGH,0,0,0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,HIGH,9,CRITICAL,5.9,0,"CWE-190
"
CVE-2018-14087,2018-07-16T02:29Z,2020-02-18T14:26Z,"An issue was discovered in a smart contract implementation for EUC (EUC), an Ethereum token. The contract has an integer overflow. If the owner sets the value of buyPrice to a large number in setPrices() then the ""msg.value * buyPrice"" will cause an integer overflow in the fallback function.",HIGH,0,0,0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,HIGH,9,CRITICAL,5.9,0,"CWE-190
"
CVE-2018-14088,2018-07-16T02:29Z,2018-09-12T16:53Z,"An issue was discovered in a smart contract implementation for STeX White List (STE(WL)), an Ethereum token. The contract has an integer overflow. If the owner sets the value of amount to a large number then the ""amount * 1000000000000000"" will cause an integer overflow in withdrawToFounders().",HIGH,0,0,0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,HIGH,9,CRITICAL,5.9,0,"CWE-190
"
CVE-2018-14576,2018-08-03T18:29Z,2021-09-07T14:15Z,"The mintTokens function of a smart contract implementation for SunContract, an Ethereum token, has an integer overflow via the _amount variable.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-15552,2018-09-07T22:29Z,2019-09-16T15:38Z,"The ""PayWinner"" function of a simplelottery smart contract implementation for The Ethereum Lottery, an Ethereum gambling game, generates a random value with publicly readable variable ""maxTickets"" (which is private, yet predictable and readable by the eth.getStorageAt function). Therefore, it allows attackers to always win and get rewards.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,HIGH,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,NONE,7,HIGH,3.6,0,"CWE-338
"
CVE-2018-17050,2018-09-21T17:29Z,2018-11-09T19:54Z,"The mintToken function of a smart contract implementation for PolyAi (AI), an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-17071,2018-09-18T21:29Z,2018-12-10T14:53Z,"The fallback function of a simple lottery smart contract implementation for Lucky9io, an Ethereum gambling game, generates a random value with the publicly readable variable entry_number. This variable is private, yet it is readable by eth.getStorageAt function. Also, attackers can purchase a ticket at a low price by directly calling the fallback function with small msg.value, because the developer set the currency unit incorrectly. Therefore, it allows attackers to always win and get rewards.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,HIGH,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,NONE,7,HIGH,3.6,0,"CWE-338
"
CVE-2018-17111,2018-09-18T21:29Z,2019-10-03T00:03Z,"The onlyOwner modifier of a smart contract implementation for Coinlancer (CL), an Ethereum ERC20 token, has a potential access control vulnerability. All contract users can access functions that use this onlyOwner modifier, because the comparison between msg.sender and owner is incorrect.",HIGH,0,0,0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,HIGH,9,CRITICAL,5.9,0,"NVD-CWE-noinfo
"
CVE-2018-17877,2018-10-23T21:30Z,2018-12-08T02:15Z,"A lottery smart contract implementation for Greedy 599, an Ethereum gambling game, generates a random value that is predictable via an external contract call. The developer used the extcodesize() function to prevent a malicious contract from being called, but the attacker can bypass it by writing the core code in the constructor of their exploit code. Therefore, it allows attackers to always win and get rewards.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,HIGH,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,NONE,7,HIGH,3.6,0,"CWE-338
"
CVE-2018-17882,2019-03-15T20:29Z,2019-03-18T16:09Z,"An Integer overflow vulnerability exists in the batchTransfer function of a smart contract implementation for CryptoBotsBattle (CBTB), an Ethereum token. This vulnerability could be used by an attacker to create an arbitrary amount of tokens for any user.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-17968,2018-10-23T21:30Z,2018-12-08T02:26Z,"A gambling smart contract implementation for RuletkaIo, an Ethereum gambling game, generates a random value that is predictable by an external contract call. The developer wrote a random() function that uses a block timestamp and block hash from the Ethereum blockchain. This can be predicted by writing the same random function code in an exploit contract to determine the deadSeat value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,HIGH,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,NONE,7,HIGH,3.6,0,"CWE-338
"
CVE-2018-17987,2018-12-26T21:29Z,2019-02-14T19:08Z,"The determineWinner function of a smart contract implementation for HashHeroes Tiles, an Ethereum game, uses a certain blockhash value in an attempt to generate a random number for the case where NUM_TILES equals the number of people who purchased a tile, which allows an attacker to control the awarding of the prize by being the last person to purchase a tile.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-330
"
CVE-2018-18665,2018-12-28T17:29Z,2019-01-11T20:34Z,"The mintToken function of Nexxus (NXX) aka NexxusToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-18666,2018-12-28T17:29Z,2019-01-11T20:29Z,"The mintToken function of SwftCoin (SWFTC) aka SwftCoin, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2018-18667,2018-12-28T17:29Z,2019-01-11T20:14Z,"The mintToken function of Pylon (PYLNT) aka PylonToken, an Ethereum token, has an integer overflow that allows the owner of the contract to set the balance of an arbitrary user to any value, a related issue to CVE-2018-11812.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2019-15078,2020-12-30T20:15Z,2021-01-04T20:09Z,"An issue was discovered in a smart contract implementation for AIRDROPX BORN through 2019-05-29, an Ethereum token. The name of the constructor has a typo (wrong case: XBornID versus XBORNID) that allows an attacker to change the owner of the contract and obtain cryptocurrency for free.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"NVD-CWE-noinfo
"
CVE-2019-15079,2020-12-30T20:15Z,2021-01-04T19:51Z,"A typo exists in the constructor of a smart contract implementation for EAI through 2019-06-05, an Ethereum token. This vulnerability could be used by an attacker to acquire EAI tokens for free.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"NVD-CWE-noinfo
"
CVE-2019-15080,2020-12-30T20:15Z,2021-01-04T18:52Z,"An issue was discovered in a smart contract implementation for MORPH Token through 2019-06-05, an Ethereum token. A typo in the constructor of the Owned contract (which is inherited by MORPH Token) allows attackers to acquire contract ownership. A new owner can subsequently obtain MORPH Tokens for free and can perform a DoS attack.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:N/A:P,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,NONE,7,HIGH,3.6,0,"NVD-CWE-noinfo
"
CVE-2020-17752,2021-06-24T20:15Z,2021-07-01T14:19Z,"Integer overflow vulnerability in payable function of a smart contract implementation for an Ethereum token, as demonstrated by the smart contract implemented at address 0xB49E984A83d7A638E7F2889fc8328952BA951AbE, an implementation for MillionCoin (MON).",HIGH,0,0,0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,HIGH,9,CRITICAL,5.9,0,"CWE-190
"
CVE-2020-17753,2021-06-24T20:15Z,2021-07-01T13:22Z,"An issue was discovered in function addMeByRC in the smart contract implementation for RC, an Ethereum token, allows attackers to transfer an arbitrary amount of tokens to an arbitrary address.",MEDIUM,0,0,1,AV:N/AC:M/Au:N/C:N/I:P/A:N,NETWORK,MEDIUM,NONE,NONE,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,REQUIRED,UNCHANGED,NONE,HIGH,6,MEDIUM,3.6,0,"NVD-CWE-noinfo
"
CVE-2021-33403,2021-08-03T22:15Z,2021-08-27T12:49Z,"An integer overflow in the transfer function of a smart contract implementation for Lancer Token, an Ethereum ERC20 token, allows the owner to cause unexpected financial losses between two large accounts during a transaction.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2021-34270,2021-08-03T22:15Z,2021-08-12T15:37Z,"An integer overflow in the mintToken function of a smart contract implementation for Doftcoin Token, an Ethereum ERC20 token, allows the owner to cause unexpected financial losses.",MEDIUM,0,0,0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,NULL,NONE,NONE,UNCHANGED,NONE,HIGH,7,HIGH,3.6,0,"CWE-190
"
CVE-2021-41121,2021-10-06T18:15Z,2021-10-15T15:38Z,"Vyper is a Pythonic Smart Contract Language for the EVM. In affected versions when performing a function call inside a literal struct, there is a memory corruption issue that occurs because of an incorrect pointer to the the top of the stack. This issue has been resolved in version 0.3.0.",MEDIUM,0,0,0,AV:N/AC:L/Au:S/C:P/I:P/A:P,NETWORK,LOW,SINGLE,HIGH,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,NETWORK,NULL,LOW,NONE,UNCHANGED,HIGH,HIGH,8,HIGH,5.9,0,"CWE-119
"
CVE-2021-41122,2021-10-05T23:15Z,2021-10-14T16:35Z,Vyper is a Pythonic Smart Contract Language for the EVM. In affected versions external functions did not properly validate the bounds of decimal arguments. The can lead to logic errors. This issue has been resolved in version 0.3.0.,MEDIUM,0,0,0,AV:N/AC:L/Au:S/C:N/I:P/A:N,NETWORK,LOW,SINGLE,NONE,4,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,NETWORK,NULL,LOW,NONE,UNCHANGED,NONE,LOW,4,MEDIUM,1.4,0,"CWE-682
"
CVE-2021-41264,2021-11-12T18:15Z,2021-11-15T15:01Z,OpenZeppelin Contracts is a library for smart contract development. In affected versions upgradeable contracts using `UUPSUpgradeable` may be vulnerable to an attack affecting uninitialized implementation contracts. A fix is included in version 4.3.2 of `@openzeppelin/contracts` and `@openzeppelin/contracts-upgradeable`. For users unable to upgrade; initialize implementation contracts using `UUPSUpgradeable` by invoking the initializer function (usually called `initialize`). An example is provided [in the forum](https://forum.openzeppelin.com/t/security-advisory-initialize-uups-implementation-contracts/15301).,HIGH,0,0,0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,NULL,NONE,NONE,UNCHANGED,HIGH,HIGH,9,CRITICAL,5.9,0,"CWE-665
"
